"inventory_id","part_num","color_id","quantity"
11028,"4495a",14,1
11028,"4497",6,4
11028,"4498",6,2
11028,"4499",6,2
11028,"970x021",0,3
11028,"970x026",4,2
11028,"970x026",1,1
11028,"973p42c01",4,2
11028,"973p43c01",1,3
11028,"973px138c07",4,1
11033,"3003a",0,4
11033,"3004",14,10
11033,"3004",4,8
11033,"3004",0,21
11033,"3004",7,4
11033,"3005",14,16
11033,"3008",4,6
11033,"3009",0,4
11033,"3010",4,2
11033,"3020",0,5
11033,"3023",7,6
11033,"3029",0,1
11033,"3069b",7,2
11033,"3069b",15,4
11033,"3069bp00",15,4
11033,"3069bpt0",15,4
11033,"3298",7,4
11033,"3460",14,4
11033,"3622",14,4
11033,"3623",0,4
11033,"3625",0,1
11033,"3626apr0001",14,2
11033,"3660",0,8
11033,"3660",15,1
11033,"3666",0,2
11033,"3666",14,4
11033,"3710",0,2
11033,"3794a",7,4
11033,"3795",7,4
11033,"3795",0,4
11033,"3901",6,1
11033,"4022",0,2
11033,"4023",0,2
11033,"4032a",7,4
11033,"4033",14,4
11033,"4034",47,4
11033,"4035",14,6
11033,"4036",47,6
11033,"4070",4,16
11033,"4092",0,2
11033,"4093b",0,1
11033,"4180c01",0,4
11033,"4181p02",14,2
11033,"4182p02",14,2
11033,"4183",47,4
11033,"4275a",7,4
11033,"4276a",7,4
11033,"4509",7,4
11033,"69c01",15,1
11033,"73092",0,2
11033,"970c00",1,1
11033,"970c00",4,1
11033,"973c01",15,1
11033,"973c18",0,1
11034,"2357",272,2
11034,"2362b",71,2
11034,"2412b",0,12
11034,"2412b",14,20
11034,"2412b",0,1
11034,"2420",0,2
11034,"2431",14,2
11034,"2431",71,4
11034,"2431pr0017",14,3
11034,"2432",14,19
11034,"2436",71,1
11034,"2444",14,1
11034,"2444",4,1
11034,"2446pr23",0,5
11034,"2453a",14,2
11034,"2454a",72,4
11034,"2456",0,1
11034,"2458",72,14
11034,"2540",71,5
11034,"2555",72,1
11034,"2654",46,2
11034,"2780",0,8
11034,"2780",0,3
11034,"2825",0,2
11034,"2921",0,2
11034,"2921",14,6
11034,"298c02",4,4
11034,"298c02",4,3
11034,"3001",0,2
11034,"3002",14,6
11034,"3002",71,7
11034,"3003",72,2
11034,"3003",0,2
11034,"3003",4,1
11034,"30031",0,1
11034,"3004",14,12
11034,"3004",72,2
11034,"3005",72,2
11034,"3006",0,4
11034,"3007",14,5
11034,"3008",14,1
11034,"30088",72,2
11034,"30090",41,5
11034,"30091",72,4
11034,"30093",34,4
11034,"3010",14,1
11034,"30150",70,1
11034,"30151a",47,4
11034,"30153",41,2
11034,"30180",14,1
11034,"3020",14,3
11034,"3020",0,5
11034,"3021",4,2
11034,"3021",71,3
11034,"3022",14,1
11034,"3022",4,1
11034,"3023",36,3
11034,"3023",14,1
11034,"3023",4,1
11034,"3023",0,11
11034,"30236",0,2
11034,"30237a",14,2
11034,"30283",14,1
11034,"3029",0,1
11034,"3031",0,1
11034,"3032",71,1
11034,"3034",71,1
11034,"3036",0,1
11034,"30361c",4,1
11034,"30367b",0,6
11034,"30367b",14,1
11034,"30367b",4,4
11034,"3037",14,1
11034,"30374",0,2
11034,"30386",0,3
11034,"3039",71,6
11034,"3039",72,2
11034,"3039",14,4
11034,"30395",72,1
11034,"30396",14,1
11034,"3039pr0002",15,1
11034,"3040b",71,10
11034,"3040b",72,3
11034,"30414",72,2
11034,"30504",0,2
11034,"30541",0,2
11034,"30552",71,1
11034,"30552",0,8
11034,"3062b",71,7
11034,"30663",0,4
11034,"3068bpr01381",14,1
11034,"3070bpr0007",71,2
11034,"3070bpr0007",71,1
11034,"3176",72,2
11034,"32002",72,28
11034,"32002",72,1
11034,"32013",14,1
11034,"32018",0,2
11034,"32062",4,8
11034,"32064b",72,1
11034,"32064b",14,1
11034,"32064b",320,4
11034,"32138",0,1
11034,"32174",0,2
11034,"32324",0,1
11034,"3245b",71,3
11034,"3245b",14,5
11034,"32530",0,2
11034,"3307",14,1
11034,"33121",191,1
11034,"3460",71,2
11034,"3460",0,3
11034,"3475b",0,2
11034,"3623",71,2
11034,"3626bpr0190",15,1
11034,"3626bpr0325",14,1
11034,"3626bpr0389",14,1
11034,"3626bpr0433",14,1
11034,"3626bpr0458",14,1
11034,"3660",14,4
11034,"3665",14,2
11034,"3666",72,3
11034,"3673",71,1
11034,"3673",71,1
11034,"3678b",71,4
11034,"3679",71,2
11034,"3680",4,2
11034,"3684",14,4
11034,"3701",71,2
11034,"3702",14,2
11034,"3705",0,3
11034,"3707",0,2
11034,"3710",0,1
11034,"3710",272,9
11034,"3794a",14,8
11034,"3795",72,4
11034,"3795",0,3
11034,"3795",14,2
11034,"3832",1,1
11034,"3857",72,1
11034,"3867",72,1
11034,"3899",4,1
11034,"3937",0,2
11034,"3938",4,2
11034,"3941",0,6
11034,"3941",4,2
11034,"3956",71,1
11034,"4032a",14,5
11034,"4032b",0,2
11034,"40378",272,8
11034,"40379",21,8
11034,"4079",1,1
11034,"4081b",72,2
11034,"4081b",1,1
11034,"4085c",0,1
11034,"4085c",4,2
11034,"4085c",71,3
11034,"41334",72,2
11034,"41531",14,1
11034,"41532",0,12
11034,"41539",0,2
11034,"41749",41,1
11034,"41750",41,1
11034,"41769",19,4
11034,"41769",272,4
11034,"4185",14,4
11034,"41881",41,2
11034,"42003",14,2
11034,"42022",14,2
11034,"42023",0,2
11034,"4215b",41,2
11034,"42604",41,1
11034,"43093",1,4
11034,"43337",14,6
11034,"43857",0,1
11034,"44302a",0,20
11034,"44358",272,2
11034,"44359",294,2
11034,"44359pat0002",15,2
11034,"44375a",71,1
11034,"44568",71,3
11034,"44572",14,3
11034,"4460a",0,2
11034,"44728",0,5
11034,"4476b",14,5
11034,"44822",0,1
11034,"4497",135,16
11034,"4519",71,1
11034,"45590",0,1
11034,"45705pr0001",40,1
11034,"4589",0,2
11034,"4589",2,3
11034,"4589",33,8
11034,"4599a",0,1
11034,"4599a",71,1
11034,"4623",14,1
11034,"4735",0,1
11034,"47406",0,1
11034,"47457",72,7
11034,"47757",272,1
11034,"47844",272,2
11034,"48336",0,3
11034,"4855",72,1
11034,"4865a",14,4
11034,"4871",14,2
11034,"48729a",72,1
11034,"48729a",72,2
11034,"50747",40,1
11034,"50943",72,1
11034,"52501",72,1
11034,"53451",15,8
11034,"53451",15,1
11034,"54200",272,16
11034,"54200",0,4
11034,"54200",14,6
11034,"55236",21,2
11034,"55295",0,1
11034,"55296",0,1
11034,"55297",0,1
11034,"55298",0,1
11034,"55299",0,1
11034,"55300",0,1
11034,"57028c01",71,1
11034,"57503",334,1
11034,"57504",334,1
11034,"57505",334,1
11034,"57506",334,1
11034,"57796",0,1
11034,"57909a",72,2
11034,"58827",14,6
11034,"59275",0,10
11034,"59426",72,2
11034,"6005",72,2
11034,"6019",72,3
11034,"6041",0,1
11034,"6082",72,1
11034,"6083",72,1
11034,"6091",14,10
11034,"6106",0,4
11034,"6111",71,3
11034,"6140",71,1
11034,"6141",0,2
11034,"6141",36,6
11034,"6141",19,1
11034,"6141",33,3
11034,"6141",19,16
11034,"6141",46,1
11034,"6141",46,2
11034,"6141",36,3
11034,"6141",34,4
11034,"6141",34,3
11034,"6141",0,1
11034,"6141",33,21
11034,"6179",0,1
11034,"6180",0,1
11034,"6215",14,2
11034,"6222",0,1
11034,"6232",14,2
11034,"6260",15,1
11034,"6265",15,2
11034,"6265",15,1
11034,"6266",15,2
11034,"6541",4,5
11034,"6553",71,4
11034,"6587",72,2
11034,"6589",71,1
11034,"6636",72,2
11034,"75535",0,8
11034,"7775stk01",9999,1
11034,"78c14",0,2
11034,"78c14",14,6
11034,"970c00",0,1
11034,"973pr1300c01",0,4
11037,"2343",47,3
11037,"298c04",15,1
11037,"3004",15,1
11037,"3009",15,2
11037,"3010",15,6
11037,"3038pb01",14,1
11037,"3622p01",14,1
11037,"4532",14,1
11037,"4536",14,2
11037,"4599a",13,1
11037,"57503",334,1
11037,"57504",334,1
11037,"57505",334,1
11037,"57506",334,1
11037,"6162",74,2
11037,"6178",20,1
11037,"6203",5,1
11037,"6252",5,1
11037,"6253",14,1
11037,"6254",15,3
11037,"Belvfem19",9999,1
11037,"belvFem22",5,1
11044,"3001",15,4
11044,"3005pr0006",73,1
11044,"3010",29,4
11044,"3020",27,6
11044,"3022",27,2
11044,"3035",2,2
11044,"30565",27,2
11044,"33291",191,5
11044,"33303",15,4
11044,"3678b",15,2
11044,"3741",2,3
11044,"3742",4,3
11044,"3742",4,1
11044,"54200",15,1
11044,"6255",2,3
11044,"6256",29,1
11044,"87079",26,2
11044,"87580",73,1
11044,"87580",2,3
11044,"92438",10,1
11044,"93089pr0001a",71,1
11046,"2352b",14,2
11046,"3001",1,40
11046,"3001",15,38
11046,"3001",14,36
11046,"3001",0,24
11046,"3001",4,32
11046,"3001pr1",14,1
11046,"3002",15,14
11046,"3002",1,14
11046,"3002",4,14
11046,"3002",14,14
11046,"3002",0,4
11046,"3003",14,33
11046,"3003",1,35
11046,"3003",4,33
11046,"3003",47,2
11046,"3003",15,35
11046,"3003",0,20
11046,"3003pe1",14,2
11046,"3007",14,2
11046,"3008",4,2
11046,"3185",4,6
11046,"3471",2,2
11046,"3483",0,8
11046,"4130",14,3
11046,"4131",4,3
11046,"4132",14,4
11046,"4133",4,4
11046,"4180c02",0,4
11046,"4202",4,1
11046,"4204",2,1
11046,"4727",2,4
11046,"4728",4,2
11046,"4728",14,2
11046,"4730",1,1
11046,"4743",1,1
11046,"4743",4,1
11046,"4744",4,1
11046,"4744",14,1
11046,"4745",14,1
11046,"4747",4,1
11046,"4748",4,1
11046,"bfp001",9999,1
11046,"bfp002",9999,1
11057,"2418bpx1",42,1
11057,"2419",8,2
11057,"2420",4,2
11057,"30014",0,4
11057,"3004",6,3
11057,"30198",8,1
11057,"3020",4,1
11057,"30200",0,1
11057,"30202",8,1
11057,"3022",0,2
11057,"3022",4,1
11057,"3023",6,4
11057,"3035",8,2
11057,"30385",383,1
11057,"3040b",8,6
11057,"3063b",8,2
11057,"3068b",7,1
11057,"3068bpx14",0,1
11057,"3612",6,2
11057,"3626bpx113",14,1
11057,"3660",8,2
11057,"3795",8,1
11057,"3795",0,1
11057,"4112734",0,1
11057,"412",42,6
11057,"4220",0,1
11057,"4221",0,4
11057,"4345b",42,1
11057,"4346px6",42,1
11057,"4590",0,4
11057,"4623",4,1
11057,"4735",0,2
11057,"59275",7,2
11057,"6041",0,3
11057,"6064",4,1
11057,"6141",42,4
11057,"6141",42,1
11057,"6217",4,3
11057,"970x026",6,1
11057,"973px169c01",8,1
11059,"2456",1,2
11059,"2456",14,2
11059,"2456",4,2
11059,"3001",14,4
11059,"3001",27,2
11059,"3001",4,8
11059,"3001",2,2
11059,"3001",25,4
11059,"3001",1,4
11059,"3002",2,4
11059,"3002",14,8
11059,"3002",4,10
11059,"3002",1,6
11059,"3002",25,6
11059,"3002",27,4
11059,"3003",2,6
11059,"3003",1,14
11059,"3003",4,18
11059,"3003",25,14
11059,"3003",14,22
11059,"3003",27,6
11059,"3004",4,16
11059,"3004",2,4
11059,"3004",1,12
11059,"3004",14,20
11059,"3004",27,4
11059,"3004",25,12
11059,"3005",25,8
11059,"3005",14,12
11059,"3005",4,12
11059,"3005",27,4
11059,"3005",2,4
11059,"3005",1,8
11059,"3007",14,1
11059,"3007",4,1
11059,"3007",1,2
11059,"3008",4,2
11059,"3008",14,2
11059,"3008",1,2
11059,"3009",14,2
11059,"3009",1,3
11059,"3009",4,5
11059,"3010",2,4
11059,"3010",27,4
11059,"3010",25,2
11059,"3010",1,2
11059,"3010",4,4
11059,"3010",14,4
11059,"3622",4,6
11059,"3622",25,4
11059,"3622",14,6
11059,"3622",2,2
11059,"3622",1,4
11073,"2412b",4,4
11073,"2417",2,1
11073,"2420",19,2
11073,"2489",6,1
11073,"2540",7,1
11073,"298c02",14,1
11073,"3001",7,4
11073,"3002",0,1
11073,"3003",4,5
11073,"3009",15,2
11073,"30137",6,3
11073,"30141",8,1
11073,"30147",8,1
11073,"30149",7,1
11073,"30150",6,1
11073,"30161pa1",47,1
11073,"30162",8,1
11073,"30165",8,2
11073,"30167",6,1
11073,"30172",15,1
11073,"3020",0,2
11073,"3023",19,2
11073,"30236",7,1
11073,"30285",15,6
11073,"3040b",0,1
11073,"30478",4,1
11073,"3069bpa0",19,1
11073,"3456",0,1
11073,"3626bpa1",14,1
11073,"3626bpa3",14,1
11073,"3660",7,3
11073,"3795",7,4
11073,"3829c01",4,1
11073,"3837",8,1
11073,"3899",1,1
11073,"3958",2,1
11073,"4006",0,1
11073,"4032a",0,1
11073,"4032a",6,1
11073,"4070",7,4
11073,"4460a",7,1
11073,"4522",0,1
11073,"4529",0,1
11073,"4599a",7,1
11073,"4625",4,1
11073,"6126a",57,1
11073,"6141",47,2
11073,"6141",47,1
11073,"6232",7,6
11073,"71965",0,2
11073,"970c00",0,1
11073,"970c00",2,1
11073,"973pa1c01",15,1
11073,"973pb0391c67",19,1
11077,"12825",15,1
11077,"3020",30,1
11077,"3023",46,1
11077,"3023",15,1
11077,"30602",15,1
11077,"3794b",71,1
11077,"3839b",15,2
11077,"41854",323,1
11077,"88072",14,1
11077,"98397",71,1
11079,"2412b",7,1
11079,"30027a",15,4
11079,"30028",0,4
11079,"3004",1,2
11079,"30170",0,1
11079,"30170",0,1
11079,"30171",1,1
11079,"3034",15,1
11079,"3626bpb0031",14,1
11079,"3829c01",7,1
11079,"3839b",7,1
11079,"4286",1,2
11079,"6157",0,2
11079,"970c00",1,1
11079,"973pb0022c01",15,1
11085,"2346",0,4
11085,"2347",14,1
11085,"2413",1,2
11085,"2435",2,1
11085,"2458",4,4
11085,"2460",4,1
11085,"2479",7,1
11085,"2847c02",0,1
11085,"298c01",0,2
11085,"3001",0,2
11085,"3001",1,4
11085,"3001",4,4
11085,"3001",14,4
11085,"3001",15,4
11085,"3002",0,2
11085,"3002",1,2
11085,"3002",15,2
11085,"3002",14,2
11085,"3002",4,2
11085,"3003",0,4
11085,"3003",15,4
11085,"3003",4,4
11085,"3003",14,6
11085,"3003",1,6
11085,"3004",1,16
11085,"3004",0,8
11085,"3004",4,14
11085,"3004",14,16
11085,"3004",15,14
11085,"3005",4,6
11085,"3005",14,8
11085,"3005",0,4
11085,"3005",1,8
11085,"3005",15,6
11085,"3005pe1",14,2
11085,"3008",1,4
11085,"3008",14,4
11085,"3009",14,4
11085,"3009",1,4
11085,"3009",15,2
11085,"3010",4,12
11085,"3010",14,14
11085,"3010",0,8
11085,"3010",1,14
11085,"3010",15,12
11085,"3010p01",14,1
11085,"3010p08",4,1
11085,"3010pb003",0,1
11085,"3010pb003",4,1
11085,"3010px1",0,1
11085,"30182",14,2
11085,"3020",14,4
11085,"3020",1,4
11085,"3020",4,2
11085,"3022",1,4
11085,"3022",14,2
11085,"3029",1,1
11085,"3029",4,1
11085,"3030",1,2
11085,"3031",1,1
11085,"3031",4,1
11085,"3034",14,2
11085,"3036",1,1
11085,"3039",47,2
11085,"3039",4,2
11085,"3039",14,4
11085,"3040b",14,4
11085,"3040b",4,4
11085,"3062b",0,6
11085,"3065",47,4
11085,"3149bc01",0,2
11085,"3176",4,1
11085,"3297",1,10
11085,"3298",1,4
11085,"3298",4,4
11085,"3298",14,4
11085,"3299",1,4
11085,"3300",1,4
11085,"3307",14,4
11085,"3315",0,1
11085,"3403c01",4,1
11085,"3482",15,6
11085,"3483",0,4
11085,"3622",15,4
11085,"3622",4,4
11085,"3622",14,4
11085,"3622",1,4
11085,"3626bp05",14,1
11085,"3626bpr0001",14,1
11085,"3633",15,4
11085,"3634",0,4
11085,"3660",1,4
11085,"3665",14,4
11085,"3665",4,4
11085,"3679",7,2
11085,"3680",4,2
11085,"3700",4,6
11085,"3706",0,4
11085,"3707",0,2
11085,"3710",4,2
11085,"3710",1,6
11085,"3730",1,1
11085,"3731",1,1
11085,"3737",0,2
11085,"3747b",4,4
11085,"3747b",1,2
11085,"3747b",14,2
11085,"3795",4,2
11085,"3795",1,2
11085,"3795",14,2
11085,"3823",47,1
11085,"3829c01",0,2
11085,"3832",1,2
11085,"3832",4,2
11085,"3853",4,4
11085,"3854",15,8
11085,"3856",1,8
11085,"3857",2,1
11085,"3861b",4,1
11085,"3937",14,4
11085,"3938",7,4
11085,"3941",4,4
11085,"3956",4,1
11085,"3958",1,2
11085,"4032a",1,8
11085,"4070",14,4
11085,"4079",0,2
11085,"4175",0,2
11085,"4286",4,4
11085,"4286",1,2
11085,"4286",14,2
11085,"4287a",14,4
11085,"4287a",1,4
11085,"4477",14,2
11085,"4485",4,1
11085,"4485",15,1
11085,"4589",15,6
11085,"4594",47,1
11085,"5011",0,1
11085,"5306bc162",0,1
11085,"55298",8,1
11085,"56823",0,1
11085,"6041",0,1
11085,"6232",4,6
11085,"6248",15,6
11085,"70278",0,1
11085,"73037",4,1
11085,"85546",14,2
11085,"970c00",15,1
11085,"970c00",0,1
11085,"973p01c02",15,1
11085,"973pr1156c01",1,1
11087,"3005",46,2
11087,"3024",36,2
11087,"3024",34,2
11087,"3062b",36,2
11087,"3065",33,2
11087,"3066",33,2
11087,"3067",46,2
11087,"3939",46,1
11087,"4213",33,1
11087,"4315",15,1
11087,"4474",33,1
11087,"4625",15,1
11090,"2039",15,2
11090,"2342",0,1
11090,"2357",14,1
11090,"2362b",15,1
11090,"2412b",0,5
11090,"2412b",7,2
11090,"2420",7,4
11090,"2420",4,2
11090,"2431",15,4
11090,"2431",0,8
11090,"2445",4,1
11090,"2456",0,4
11090,"2486",0,2
11090,"2495",4,1
11090,"2496",0,1
11090,"2524",6,1
11090,"2871a",0,2
11090,"2875",0,20
11090,"2876",0,2
11090,"2877",0,32
11090,"2877",7,12
11090,"2878c01",0,10
11090,"2880",0,4
11090,"2881",0,2
11090,"2916",7,2
11090,"2917",0,2
11090,"2918",47,2
11090,"2919",46,2
11090,"2920",0,6
11090,"298c02",7,2
11090,"298c02",7,2
11090,"3001",14,1
11090,"3001",0,2
11090,"3002",0,4
11090,"3003",14,3
11090,"3003",0,5
11090,"3004",0,7
11090,"3004",15,1
11090,"3004",4,2
11090,"3004",14,7
11090,"3004",7,14
11090,"3005",7,28
11090,"3008",7,2
11090,"3009",7,25
11090,"3010",7,5
11090,"3010",14,2
11090,"3020",0,17
11090,"3020",4,2
11090,"3020",7,6
11090,"3021",0,4
11090,"3022",0,3
11090,"3022",4,1
11090,"3022",7,9
11090,"3022",14,3
11090,"3023",7,10
11090,"3023",4,6
11090,"3023",14,4
11090,"3023",0,16
11090,"3023",1,2
11090,"3024",7,8
11090,"3030",7,2
11090,"3030",0,1
11090,"3032",7,2
11090,"3032",0,2
11090,"3033",7,2
11090,"3034",0,4
11090,"3035",0,2
11090,"3035",7,3
11090,"3036",7,3
11090,"3039",0,8
11090,"3039pc4",0,1
11090,"3040b",0,2
11090,"3068b",0,4
11090,"3068bp17",15,1
11090,"3069b",14,3
11090,"3069b",0,15
11090,"3069bp25",7,1
11090,"3069bp52",15,2
11090,"3069bp68",15,2
11090,"3070b",14,1
11090,"3070b",4,2
11090,"3070b",15,1
11090,"3070b",4,1
11090,"3070b",14,3
11090,"3070b",15,2
11090,"3134",4,2
11090,"3186",15,1
11090,"3187",15,1
11090,"3194",7,2
11090,"3195",7,2
11090,"3298",0,6
11090,"3455",7,2
11090,"3460",4,2
11090,"3460",15,2
11090,"3460",1,2
11090,"3622",4,2
11090,"3623",1,4
11090,"3623",15,4
11090,"3623",4,2
11090,"3623",7,4
11090,"3624",4,2
11090,"3626b",0,2
11090,"3626bpr0001",14,11
11090,"3629",7,1
11090,"3660",0,26
11090,"3660",4,4
11090,"3660",7,2
11090,"3666",15,4
11090,"3666",7,1
11090,"3666",0,12
11090,"3710",7,10
11090,"3710",1,4
11090,"3710",15,4
11090,"3710",0,13
11090,"3710",4,6
11090,"3794a",7,6
11090,"3794a",15,4
11090,"3795",14,2
11090,"3795",0,12
11090,"3832",0,3
11090,"3855",47,1
11090,"3899",1,4
11090,"3901",6,1
11090,"3901",0,2
11090,"3937",14,3
11090,"3938",14,3
11090,"3941",46,2
11090,"3956",0,1
11090,"3960",15,2
11090,"4022",0,6
11090,"4025",0,5
11090,"4033",7,14
11090,"4033",0,1
11090,"4034",47,14
11090,"4035",7,4
11090,"4036",41,4
11090,"4070",7,2
11090,"4079",4,4
11090,"4079",14,6
11090,"4093a",7,3
11090,"4162",0,12
11090,"4162",15,4
11090,"4181p04",7,4
11090,"4182p04",7,4
11090,"4183",47,8
11090,"4275b",0,1
11090,"4276b",0,1
11090,"4449",15,2
11090,"4449",6,3
11090,"4449",0,2
11090,"4477",15,4
11090,"4477",1,6
11090,"4477",4,6
11090,"4485",4,1
11090,"4504",0,2
11090,"4530",0,1
11090,"4530",6,2
11090,"4531",7,2
11090,"4588",0,1
11090,"4719",0,1
11090,"4719",4,1
11090,"4746",0,1
11090,"4865a",14,2
11090,"5306bc036",0,1
11090,"6035",15,1
11090,"6093",0,1
11090,"6141",0,1
11090,"6141",0,2
11090,"69c01",15,1
11090,"70358",0,1
11090,"73092",0,6
11090,"74746",8,4
11090,"74747",8,16
11090,"92851",47,4
11090,"970c00",4,2
11090,"970c00",1,5
11090,"970c00",15,1
11090,"970c00",0,3
11090,"973p01c01",15,1
11090,"973p18c07",1,1
11090,"973p19c01",1,1
11090,"973p22c18",0,1
11090,"973p71c01",15,1
11090,"973p72c01",15,1
11090,"973px1c01",1,1
11090,"973px61c01",15,2
11090,"973px62c01",15,1
11090,"973px63c01",1,1
11095,"30361pr0011a",15,1
11095,"30362",15,2
11095,"30367cpr0022",15,1
11095,"3878",0,1
11095,"60474",15,1
11095,"6141",0,1
11095,"6141",0,1
11095,"87580",15,1
11096,"3001",14,3
11096,"3001",4,3
11096,"3001",1,2
11096,"3002",4,2
11096,"3002",14,2
11096,"3002",1,2
11096,"3003",4,19
11096,"3003",14,19
11096,"3003",1,18
11096,"3003",15,15
11096,"3004",1,4
11096,"3004",47,2
11096,"3004",14,10
11096,"3004",4,10
11096,"3005",14,6
11096,"3005",4,6
11096,"3005",1,2
11096,"3008",14,1
11096,"3009",4,2
11096,"3009",14,4
11096,"3009",1,2
11096,"3010",1,3
11096,"3010",4,4
11096,"3010",14,5
11096,"3020",4,3
11096,"3021",4,2
11096,"3022",4,2
11096,"3031",4,1
11096,"3035",4,1
11096,"3039",4,2
11096,"3081cc01",4,2
11096,"3137c01",0,2
11096,"3297",4,4
11096,"3298",4,4
11096,"3299",4,2
11096,"3300",4,2
11096,"3460",4,4
11096,"3461",14,1
11096,"3462",14,1
11096,"3480",7,1
11096,"3481",4,1
11096,"3622",14,4
11096,"3622",1,2
11096,"3622",4,2
11096,"3626apr0001",14,1
11096,"3633",4,4
11096,"3641",0,4
11096,"3660",4,4
11096,"3710",4,3
11096,"3741",2,2
11096,"3742",15,1
11096,"3742",14,1
11096,"3742",15,3
11096,"3742",14,3
11096,"3823",47,1
11096,"3832",4,2
11096,"3853",4,4
11096,"3854",15,8
11096,"3856",2,4
11096,"3861b",4,1
11096,"3867",2,1
11096,"3901",6,1
11096,"73312",4,1
11096,"970c00",0,1
11096,"973c01",15,1
11096,"bb32",7,1
11096,"x268pb01",7,1
11101,"45462",52,4
11101,"45462",118,3
11101,"45462",42,4
11101,"45462",212,4
11101,"45462",41,2
11101,"45462",45,6
11101,"45463",232,4
11101,"45463",45,4
11101,"45463",118,3
11101,"45473u",43,10
11101,"46286",41,4
11101,"46286",42,2
11101,"46286",52,2
11101,"46286",45,7
11101,"48683",41,1
11101,"clikits021",43,1
11101,"clikits064",383,3
11101,"clikits110",383,3
11101,"clikits156",9999,1
11101,"clikits157",89,1
11101,"clikits158",89,1
11101,"clikits159",89,1
11103,"30148",0,1
11103,"3626bpx32",14,1
11103,"4485",1,1
11103,"970c00",1,1
11103,"973px64c01",15,1
11107,"2431",15,1
11107,"2432",0,1
11107,"2441",0,1
11107,"2446",4,1
11107,"2447",41,1
11107,"3298p54",15,1
11107,"3626apr0001",14,1
11107,"3641",0,4
11107,"3710",15,1
11107,"3829c01",4,1
11107,"3839b",7,1
11107,"3937",4,1
11107,"3938",7,1
11107,"4286",15,2
11107,"4624",7,4
11107,"970c00",4,1
11107,"973p0ac04",4,1
11124,"2352b",14,4
11124,"2352b",4,4
11124,"2456",4,8
11124,"2456",0,2
11124,"2456",1,8
11124,"2456",15,6
11124,"2456",14,8
11124,"2577",14,4
11124,"2577",1,4
11124,"2577",4,4
11124,"3001",15,88
11124,"3001",1,98
11124,"3001",14,102
11124,"3001",0,38
11124,"3001",4,102
11124,"3001pr1",14,4
11124,"3002",14,40
11124,"3002",4,40
11124,"3002",15,30
11124,"3002",0,18
11124,"3002",1,38
11124,"3003",14,102
11124,"3003",0,42
11124,"3003",1,86
11124,"3003",4,102
11124,"3003",15,86
11124,"3003pe2",14,8
11124,"3006",15,2
11124,"3006",14,6
11124,"3006",4,6
11124,"3006",1,6
11124,"3007",1,6
11124,"3007",14,6
11124,"3007",4,6
11124,"3007",0,2
11124,"3007",15,2
11124,"3185",14,6
11124,"3185",4,6
11124,"3483",0,24
11124,"3857",2,3
11124,"4204",2,3
11124,"4727",2,12
11124,"4728",4,3
11124,"4728",1,3
11124,"4728",15,3
11124,"4728",14,3
11124,"4729",14,2
11124,"4730",4,2
11124,"4730",14,2
11124,"4743",15,2
11124,"4743",14,2
11124,"4743",1,4
11124,"4744",7,2
11124,"4744",14,2
11124,"4744p03",0,2
11124,"4744p04",0,2
11124,"4744pb20",7,2
11124,"4744pr0001",0,2
11124,"4744pr0002",4,2
11124,"4744px10",4,2
11124,"4744px11",14,1
11124,"4744px4",4,2
11124,"4744px4",1,2
11124,"4744px5",4,2
11124,"4744px6",6,1
11124,"4744px8",1,2
11124,"4745",14,2
11124,"4745",4,2
11124,"4747",4,2
11124,"4748",4,2
11124,"4751c",4,2
11124,"600",14,3
11124,"600",15,3
11124,"6007",2,1
11124,"601",15,12
11124,"6212",14,2
11124,"6212",1,2
11124,"6212",4,2
11124,"6213p02",4,1
11124,"6213pb01",2,1
11124,"6213pb04",14,1
11124,"6213pb05",4,1
11124,"6213px1",1,1
11124,"6213px2",14,1
11124,"6213px3",14,1
11124,"6213px4",4,1
11124,"6214pb01",4,2
11124,"6214px1",2,2
11124,"6214px2",2,2
11124,"6215",14,16
11124,"6215",15,12
11124,"6215",4,16
11124,"6215",1,12
11124,"6216",15,4
11124,"6216",2,4
11124,"6216",14,4
11124,"6216",4,4
11124,"6216",1,4
11124,"6235",4,3
11124,"6235",1,3
11124,"6236",1,3
11124,"6236",4,3
11124,"6244px1",15,2
11124,"6244px1",14,2
11124,"6247",14,2
11124,"6247",1,2
11124,"6248",4,24
11124,"6249",4,16
11124,"82248",1,4
11124,"82249pr0001",15,4
11132,"2377",15,2
11132,"2412b",15,6
11132,"2431",15,7
11132,"2431px14",15,1
11132,"2436",1,1
11132,"2445",0,1
11132,"2446",15,1
11132,"2447",0,1
11132,"2555",7,4
11132,"2569",8,1
11132,"2780",0,4
11132,"2877",8,13
11132,"2921",0,8
11132,"2926",7,2
11132,"298c02",7,2
11132,"3004",15,3
11132,"3009",15,3
11132,"3010",15,6
11132,"3010",8,1
11132,"30162",8,1
11132,"30184",8,1
11132,"30187a",15,1
11132,"30189",15,1
11132,"30190",15,1
11132,"3020",15,1
11132,"3021",1,1
11132,"3022",15,1
11132,"3022",0,1
11132,"3023",7,1
11132,"30236",8,2
11132,"3024",46,7
11132,"3024",36,3
11132,"3029",0,1
11132,"30304",8,1
11132,"3031",0,1
11132,"3032",0,2
11132,"3032",15,1
11132,"3036",0,2
11132,"30365",0,2
11132,"30365",15,2
11132,"3037px7",7,1
11132,"30552",7,4
11132,"30602",0,1
