id,creation_date,score
46602105,10/6/2017,0
46602207,10/6/2017,0
46602212,10/6/2017,1
46602270,10/6/2017,-1
46602433,10/6/2017,2
46602486,10/6/2017,0
46602616,10/6/2017,0
46602755,10/6/2017,1
46602812,10/6/2017,1
46602897,10/6/2017,-1
46602925,10/6/2017,2
46602992,10/6/2017,0
46603068,10/6/2017,1
46603150,10/6/2017,0
46603622,10/6/2017,0
46603643,10/6/2017,1
46604001,10/6/2017,0
46604079,10/6/2017,0
46604153,10/6/2017,2
46604196,10/6/2017,1
46604252,10/6/2017,1
46604265,10/6/2017,0
46604365,10/6/2017,4
46604471,10/6/2017,4
46604487,10/6/2017,0
46604498,10/6/2017,1
46604591,10/6/2017,1
46604729,10/6/2017,-2
46605251,10/6/2017,0
46605269,10/6/2017,1
46605367,10/6/2017,0
46605614,10/6/2017,3
46605672,10/6/2017,0
46605742,10/6/2017,1
46605808,10/6/2017,0
46606041,10/6/2017,2
46606067,10/6/2017,3
46606163,10/6/2017,0
46606193,10/6/2017,0
46606459,10/6/2017,0
46606538,10/6/2017,1
46606665,10/6/2017,0
46606698,10/6/2017,0
46606716,10/6/2017,1
46606845,10/6/2017,0
46607100,10/6/2017,0
46607151,10/6/2017,0
46607352,10/6/2017,3
46607408,10/6/2017,2
46607476,10/6/2017,0
46607506,10/6/2017,1
46607546,10/6/2017,0
46607815,10/6/2017,1
46607846,10/6/2017,2
46607872,10/6/2017,0
46607932,10/6/2017,1
46608196,10/6/2017,0
46608243,10/6/2017,0
46608269,10/6/2017,0
46608472,10/6/2017,0
46608514,10/6/2017,0
46608666,10/6/2017,0
46608754,10/6/2017,2
46608934,10/6/2017,1
46609092,10/6/2017,0
46609485,10/6/2017,-2
46609607,10/6/2017,0
46610099,10/6/2017,0
46610104,10/6/2017,0
46610137,10/6/2017,0
46610170,10/6/2017,0
46610261,10/6/2017,2
46610277,10/6/2017,0
46610535,10/6/2017,-1
46610542,10/6/2017,0
46610572,10/6/2017,0
46610753,10/6/2017,0
46610800,10/6/2017,0
46610830,10/6/2017,1
46610911,10/6/2017,0
46610946,10/6/2017,1
46610979,10/6/2017,0
46611106,10/6/2017,0
46611242,10/6/2017,4
46611280,10/6/2017,1
46611361,10/6/2017,0
46611553,10/6/2017,0
46611886,10/6/2017,1
46611983,10/6/2017,0
46612129,10/6/2017,1
46612180,10/6/2017,0
46612375,10/6/2017,0
46612937,10/6/2017,0
46613175,10/6/2017,2
46613218,10/6/2017,0
46613233,10/6/2017,1
46613445,10/6/2017,0
46613712,10/6/2017,1
46613883,10/6/2017,0
46614059,10/6/2017,1
46614214,10/6/2017,0
46614215,10/6/2017,1
46614282,10/6/2017,1
46614385,10/6/2017,5
46614465,10/6/2017,0
46614475,10/6/2017,0
46614496,10/6/2017,1
46614682,10/6/2017,1
46614698,10/6/2017,3
46614857,10/6/2017,0
46614943,10/6/2017,0
46614966,10/6/2017,0
46615005,10/6/2017,1
46615010,10/6/2017,0
46615097,10/6/2017,2
46615120,10/6/2017,1
46615464,10/7/2017,0
46615547,10/7/2017,0
46615655,10/7/2017,2
46615693,10/7/2017,8
46615799,10/7/2017,0
46615961,10/7/2017,0
46616004,10/7/2017,0
46616162,10/7/2017,2
46616229,10/7/2017,1
46616321,10/7/2017,6
46616402,10/7/2017,0
46616429,10/7/2017,-1
46616458,10/7/2017,-2
46616555,10/7/2017,0
46616591,10/7/2017,4
46616791,10/7/2017,4
46617255,10/7/2017,3
46617258,10/7/2017,0
46617517,10/7/2017,0
46617686,10/7/2017,1
46617958,10/7/2017,2
46618138,10/7/2017,0
46618192,10/7/2017,1
46618212,10/7/2017,0
46618224,10/7/2017,0
46618430,10/7/2017,2
46618441,10/7/2017,0
46618529,10/7/2017,1
46618599,10/7/2017,1
46618928,10/7/2017,0
46619320,10/7/2017,0
46619382,10/7/2017,0
46619517,10/7/2017,0
46619554,10/7/2017,0
46619570,10/7/2017,0
46619795,10/7/2017,0
46619832,10/7/2017,0
46619838,10/7/2017,1
46619950,10/7/2017,1
46620208,10/7/2017,0
46620287,10/7/2017,0
46620320,10/7/2017,2
46620329,10/7/2017,0
46620537,10/7/2017,0
46620610,10/7/2017,0
46620755,10/7/2017,3
46620951,10/7/2017,0
46621199,10/7/2017,1
46621335,10/7/2017,0
46621426,10/7/2017,0
46621592,10/7/2017,-1
46621680,10/7/2017,0
46621822,10/7/2017,0
46621828,10/7/2017,1
46621831,10/7/2017,0
46621836,10/7/2017,0
46621947,10/7/2017,0
46621977,10/7/2017,1
46622049,10/7/2017,1
46622187,10/7/2017,1
46622228,10/7/2017,0
46622243,10/7/2017,1
46622266,10/7/2017,2
46622309,10/7/2017,1
46622401,10/7/2017,1
46622491,10/7/2017,0
46622881,10/7/2017,3
46622946,10/7/2017,1
46622949,10/7/2017,1
46622975,10/7/2017,0
46623173,10/7/2017,3
46623301,10/7/2017,1
46623550,10/7/2017,1
46623826,10/7/2017,-1
46624082,10/7/2017,1
46624103,10/7/2017,0
46624200,10/7/2017,0
46624390,10/7/2017,1
46624397,10/7/2017,0
46624440,10/7/2017,1
46624466,10/7/2017,1
46624727,10/7/2017,0
46624817,10/7/2017,-3
46624840,10/7/2017,0
46625102,10/7/2017,0
46625241,10/7/2017,2
46625384,10/7/2017,0
46625453,10/7/2017,0
46625522,10/7/2017,0
46625600,10/7/2017,0
46625888,10/7/2017,1
46626120,10/7/2017,2
46626219,10/7/2017,1
46626326,10/8/2017,4
46626350,10/8/2017,0
46626359,10/8/2017,0
46626589,10/8/2017,1
46626641,10/8/2017,1
46626747,10/8/2017,2
46626767,10/8/2017,0
46626815,10/8/2017,0
46627055,10/8/2017,0
46627115,10/8/2017,1
46627462,10/8/2017,0
46627510,10/8/2017,0
46628192,10/8/2017,1
46628349,10/8/2017,0
46628400,10/8/2017,0
46628498,10/8/2017,0
46628557,10/8/2017,1
46628654,10/8/2017,0
46628788,10/8/2017,1
46628844,10/8/2017,0
46628881,10/8/2017,0
46628958,10/8/2017,1
46629026,10/8/2017,0
46629193,10/8/2017,1
46629330,10/8/2017,1
46629423,10/8/2017,0
46629528,10/8/2017,0
46629585,10/8/2017,0
46629761,10/8/2017,0
46629767,10/8/2017,0
46629847,10/8/2017,0
46629871,10/8/2017,2
46630100,10/8/2017,1
46630479,10/8/2017,-2
46630520,10/8/2017,-3
46630581,10/8/2017,2
46630786,10/8/2017,2
46631493,10/8/2017,1
46631872,10/8/2017,1
46631877,10/8/2017,0
46632126,10/8/2017,1
46632263,10/8/2017,0
46632389,10/8/2017,1
46632419,10/8/2017,0
46632552,10/8/2017,1
46632621,10/8/2017,-1
46632656,10/8/2017,0
46632695,10/8/2017,3
46633070,10/8/2017,-1
46633297,10/8/2017,0
46633382,10/8/2017,0
46633609,10/8/2017,0
46633807,10/8/2017,0
46633912,10/8/2017,0
46634174,10/8/2017,0
46634439,10/8/2017,1
46634459,10/8/2017,0
46634643,10/8/2017,1
46634509,10/8/2017,0
46634662,10/8/2017,-1
46634699,10/8/2017,0
46634714,10/8/2017,0
46634741,10/8/2017,1
46635054,10/8/2017,0
46635073,10/8/2017,-3
46635289,10/8/2017,-1
46635301,10/8/2017,1
46635419,10/8/2017,1
46635508,10/8/2017,-3
46635575,10/8/2017,2
46635647,10/8/2017,1
46636182,10/8/2017,1
46636189,10/8/2017,0
46636319,10/8/2017,3
46636473,10/8/2017,0
46636930,10/8/2017,1
46636945,10/8/2017,2
46636953,10/8/2017,0
46637047,10/8/2017,1
46637165,10/8/2017,0
46637213,10/8/2017,-2
46637238,10/9/2017,2
46637649,10/9/2017,0
46638058,10/9/2017,4
46638086,10/9/2017,0
46638121,10/9/2017,0
46638139,10/9/2017,1
46638178,10/9/2017,0
46638731,10/9/2017,1
46638743,10/9/2017,3
46639085,10/9/2017,1
46639120,10/9/2017,0
46639183,10/9/2017,0
46639479,10/9/2017,1
46639795,10/9/2017,1
46639816,10/9/2017,1
46640020,10/9/2017,0
46640428,10/9/2017,3
46640590,10/9/2017,1
46640651,10/9/2017,3
46641260,10/9/2017,-1
46641262,10/9/2017,0
46641503,10/9/2017,0
46641546,10/9/2017,2
46641572,10/9/2017,0
46641723,10/9/2017,0
46641870,10/9/2017,0
46642128,10/9/2017,2
46642387,10/9/2017,0
46642493,10/9/2017,0
46642543,10/9/2017,3
46642687,10/9/2017,1
46642760,10/9/2017,0
46642963,10/9/2017,1
46643085,10/9/2017,2
46643184,10/9/2017,2
46643584,10/9/2017,4
46643685,10/9/2017,1
46644174,10/9/2017,0
46644232,10/9/2017,2
46644361,10/9/2017,-1
46644374,10/9/2017,0
46644397,10/9/2017,1
46644450,10/9/2017,-2
46644472,10/9/2017,3
46644652,10/9/2017,1
46644753,10/9/2017,-1
46644790,10/9/2017,1
46644820,10/9/2017,0
46645067,10/9/2017,0
46645117,10/9/2017,5
46645167,10/9/2017,1
46645309,10/9/2017,0
46645397,10/9/2017,0
46645463,10/9/2017,1
46646060,10/9/2017,1
46646086,10/9/2017,0
46646308,10/9/2017,1
46646416,10/9/2017,1
46646534,10/9/2017,0
46646537,10/9/2017,1
46646626,10/9/2017,2
46646679,10/9/2017,0
46646813,10/9/2017,0
46646967,10/9/2017,0
46646986,10/9/2017,1
46647203,10/9/2017,0
46647209,10/9/2017,1
46647224,10/9/2017,0
46647299,10/9/2017,4
46647318,10/9/2017,0
46647670,10/9/2017,0
46648093,10/9/2017,0
46648123,10/9/2017,4
46648471,10/9/2017,1
46648753,10/9/2017,2
46649121,10/9/2017,0
46649165,10/9/2017,1
46649297,10/9/2017,0
46649397,10/9/2017,1
46649403,10/9/2017,0
46649412,10/9/2017,1
46649420,10/9/2017,1
46649518,10/9/2017,0
46649567,10/9/2017,0
46649623,10/9/2017,1
46649655,10/9/2017,-2
46649656,10/9/2017,1
46649696,10/9/2017,5
46649774,10/9/2017,0
46649795,10/9/2017,0
46649881,10/9/2017,0
46649891,10/9/2017,1
46650208,10/9/2017,2
46650253,10/9/2017,0
46650281,10/9/2017,1
46650283,10/9/2017,0
46650663,10/9/2017,1
46650738,10/9/2017,0
46650903,10/9/2017,0
46650906,10/9/2017,0
46651039,10/9/2017,0
46651105,10/9/2017,-2
46651188,10/9/2017,0
46651242,10/9/2017,0
46651278,10/9/2017,-1
46651322,10/9/2017,0
46651328,10/9/2017,12
46651460,10/9/2017,0
46651469,10/9/2017,0
46651518,10/9/2017,0
46651537,10/9/2017,0
46651714,10/9/2017,2
46651800,10/9/2017,-1
46651929,10/9/2017,2
46652012,10/9/2017,2
46652066,10/9/2017,-1
46652077,10/9/2017,-1
46652095,10/9/2017,1
46652151,10/9/2017,1
46652247,10/9/2017,0
46652259,10/9/2017,1
46652276,10/9/2017,2
46652404,10/9/2017,5
46652434,10/9/2017,-1
46652784,10/9/2017,0
46653141,10/9/2017,0
46653387,10/9/2017,0
46653423,10/9/2017,-1
46653516,10/9/2017,0
46653883,10/9/2017,1
46653891,10/9/2017,0
46653993,10/9/2017,0
46654057,10/9/2017,0
46654292,10/9/2017,0
46654351,10/9/2017,0
46654500,10/9/2017,0
46654541,10/9/2017,0
46654676,10/9/2017,-1
46654757,10/9/2017,1
46654842,10/9/2017,1
46654912,10/9/2017,-2
46655071,10/9/2017,5
46655329,10/9/2017,1
46655408,10/9/2017,1
46655416,10/9/2017,0
46655512,10/9/2017,0
46655559,10/9/2017,0
46655636,10/9/2017,0
46655775,10/9/2017,0
46655946,10/9/2017,1
46655952,10/9/2017,0
46656068,10/9/2017,1
46656115,10/9/2017,1
46656190,10/9/2017,2
46656244,10/9/2017,-1
46656278,10/9/2017,1
46656509,10/9/2017,-2
46656592,10/9/2017,1
46656630,10/9/2017,1
46656652,10/9/2017,0
46656800,10/10/2017,0
46656833,10/10/2017,2
46656955,10/10/2017,0
46656975,10/10/2017,0
46656995,10/10/2017,0
46657233,10/10/2017,1
46657295,10/10/2017,-1
46657373,10/10/2017,6
46657442,10/10/2017,0
46657447,10/10/2017,0
46657511,10/10/2017,0
46657555,10/10/2017,0
46657591,10/10/2017,0
46657781,10/10/2017,-1
46657826,10/10/2017,3
46657936,10/10/2017,0
46657959,10/10/2017,0
46658235,10/10/2017,0
46658378,10/10/2017,-3
46658771,10/10/2017,1
46658791,10/10/2017,0
46658842,10/10/2017,0
46658962,10/10/2017,1
46659213,10/10/2017,1
46659715,10/10/2017,0
46659759,10/10/2017,0
46660048,10/10/2017,0
46660102,10/10/2017,0
46660313,10/10/2017,4
46660333,10/10/2017,-1
46660430,10/10/2017,0
46660449,10/10/2017,-1
46660704,10/10/2017,0
46660748,10/10/2017,1
46660932,10/10/2017,1
46661012,10/10/2017,0
46661275,10/10/2017,1
46661334,10/10/2017,1
46661461,10/10/2017,9
46661538,10/10/2017,2
46661567,10/10/2017,0
46661966,10/10/2017,0
46662026,10/10/2017,1
46662296,10/10/2017,-1
46662890,10/10/2017,4
46662965,10/10/2017,0
46663104,10/10/2017,2
46663212,10/10/2017,1
46663519,10/10/2017,0
46663758,10/10/2017,1
46663814,10/10/2017,0
46664032,10/10/2017,2
46664086,10/10/2017,0
46664164,10/10/2017,0
46664244,10/10/2017,0
46664321,10/10/2017,-1
46664425,10/10/2017,1
46664567,10/10/2017,0
46664629,10/10/2017,0
46664645,10/10/2017,3
46664716,10/10/2017,0
46664882,10/10/2017,0
46664962,10/10/2017,0
46664981,10/10/2017,1
46665004,10/10/2017,1
46665043,10/10/2017,3
46665058,10/10/2017,1
46665112,10/10/2017,0
46665241,10/10/2017,1
46665427,10/10/2017,1
46665845,10/10/2017,0
46666096,10/10/2017,1
46666122,10/10/2017,0
46666212,10/10/2017,1
46666254,10/10/2017,0
46666383,10/10/2017,0
46666510,10/10/2017,0
46666613,10/10/2017,0
46666652,10/10/2017,0
46666953,10/10/2017,-1
46667078,10/10/2017,-1
46667379,10/10/2017,0
46667409,10/10/2017,1
46667578,10/10/2017,2
46667643,10/10/2017,0
46667995,10/10/2017,3
46668039,10/10/2017,2
46668095,10/10/2017,0
46668113,10/10/2017,-1
46668337,10/10/2017,0
46668347,10/10/2017,0
46668369,10/10/2017,0
46668533,10/10/2017,7
46668561,10/10/2017,0
46668742,10/10/2017,2
46668988,10/10/2017,1
46669270,10/10/2017,2
46669392,10/10/2017,3
46669599,10/10/2017,0
46669905,10/10/2017,1
46669993,10/10/2017,0
46670139,10/10/2017,0
46670240,10/10/2017,0
46670438,10/10/2017,0
46670511,10/10/2017,-1
46670580,10/10/2017,0
46670584,10/10/2017,0
46672018,10/10/2017,1
46670661,10/10/2017,0
46670671,10/10/2017,0
46670689,10/10/2017,0
46670878,10/10/2017,0
46671002,10/10/2017,0
46671013,10/10/2017,0
46671034,10/10/2017,1
46671503,10/10/2017,2
46671578,10/10/2017,0
46671595,10/10/2017,1
46671686,10/10/2017,0
46671744,10/10/2017,0
46671796,10/10/2017,4
46671876,10/10/2017,1
46671973,10/10/2017,1
46672026,10/10/2017,2
46672147,10/10/2017,1
46672356,10/10/2017,1
46672456,10/10/2017,0
46672659,10/10/2017,0
46672694,10/10/2017,4
46672709,10/10/2017,0
46672727,10/10/2017,0
46672736,10/10/2017,0
46672825,10/10/2017,1
46673012,10/10/2017,0
46673177,10/10/2017,1
46673299,10/10/2017,1
46673331,10/10/2017,0
46673627,10/10/2017,1
46673704,10/10/2017,1
46673748,10/10/2017,1
46673873,10/10/2017,0
46674299,10/10/2017,0
46674369,10/10/2017,0
46674401,10/10/2017,2
46674546,10/10/2017,0
46675101,10/10/2017,0
46675123,10/10/2017,0
46675535,10/10/2017,0
46675581,10/10/2017,0
46675642,10/10/2017,1
46675663,10/10/2017,0
46675719,10/10/2017,-3
46675816,10/10/2017,1
46675818,10/10/2017,1
46676058,10/10/2017,-1
46676212,10/10/2017,0
46676272,10/10/2017,0
46676501,10/10/2017,0
46676578,10/10/2017,2
46676598,10/10/2017,2
46676631,10/10/2017,0
46676633,10/10/2017,0
46676708,10/10/2017,0
46676876,10/10/2017,0
46677051,10/10/2017,4
46677096,10/10/2017,1
46677100,10/10/2017,2
46677109,10/10/2017,1
46677211,10/10/2017,0
46677229,10/10/2017,2
46677283,10/10/2017,0
46677286,10/10/2017,0
46677372,10/10/2017,1
46677403,10/10/2017,4
46677478,10/10/2017,0
46677518,10/10/2017,1
46677840,10/11/2017,1
46678004,10/11/2017,0
46678101,10/11/2017,0
46678145,10/11/2017,1
46678185,10/11/2017,1
46678265,10/11/2017,-1
46678318,10/11/2017,-1
46678561,10/11/2017,-5
46678699,10/11/2017,0
46678742,10/11/2017,1
46678751,10/11/2017,0
46678855,10/11/2017,1
46678957,10/11/2017,0
46678966,10/11/2017,1
46679059,10/11/2017,-1
46679070,10/11/2017,-1
46679299,10/11/2017,0
46679314,10/11/2017,-1
46679451,10/11/2017,4
46680023,10/11/2017,0
46680153,10/11/2017,0
46680502,10/11/2017,1
46680508,10/11/2017,3
46680538,10/11/2017,1
46680664,10/11/2017,0
46680667,10/11/2017,1
46680962,10/11/2017,2
46681039,10/11/2017,0
46681337,10/11/2017,-1
46681350,10/11/2017,0
46681357,10/11/2017,1
46681376,10/11/2017,0
46681736,10/11/2017,2
46681810,10/11/2017,-1
46681813,10/11/2017,0
46682702,10/11/2017,3
46682818,10/11/2017,1
46682929,10/11/2017,2
46682949,10/11/2017,0
46683367,10/11/2017,3
46683559,10/11/2017,0
46683633,10/11/2017,0
46683688,10/11/2017,0
46683719,10/11/2017,1
46683842,10/11/2017,0
46683899,10/11/2017,3
46683936,10/11/2017,0
46683956,10/11/2017,1
46683969,10/11/2017,0
46683972,10/11/2017,1
46684036,10/11/2017,0
46684038,10/11/2017,1
46684045,10/11/2017,0
46684046,10/11/2017,1
46684321,10/11/2017,5
46684671,10/11/2017,0
46684941,10/11/2017,1
46684968,10/11/2017,0
46685088,10/11/2017,1
46685223,10/11/2017,2
46685342,10/11/2017,1
46685359,10/11/2017,1
46685491,10/11/2017,0
46685498,10/11/2017,3
46685510,10/11/2017,3
46685654,10/11/2017,0
46685760,10/11/2017,0
46685776,10/11/2017,-4
46685830,10/11/2017,1
46686288,10/11/2017,0
46686555,10/11/2017,0
46686579,10/11/2017,2
46686599,10/11/2017,1
46686732,10/11/2017,0
46686818,10/11/2017,-1
46686876,10/11/2017,0
46687275,10/11/2017,0
46687290,10/11/2017,2
46687439,10/11/2017,0
46687442,10/11/2017,1
46687494,10/11/2017,5
46687518,10/11/2017,2
46687657,10/11/2017,0
46687812,10/11/2017,2
46688110,10/11/2017,1
46688311,10/11/2017,0
46688380,10/11/2017,0
46688412,10/11/2017,-2
46688437,10/11/2017,2
46688511,10/11/2017,0
46688552,10/11/2017,-1
46688622,10/11/2017,1
46688626,10/11/2017,0
46688938,10/11/2017,0
46689061,10/11/2017,1
46689203,10/11/2017,1
46689263,10/11/2017,0
46689392,10/11/2017,0
46689399,10/11/2017,0
46689408,10/11/2017,2
46689447,10/11/2017,0
46689564,10/11/2017,-1
46689615,10/11/2017,0
46689656,10/11/2017,1
46689696,10/11/2017,4
46689850,10/11/2017,-1
46689886,10/11/2017,2
46689898,10/11/2017,2
46689971,10/11/2017,0
46690015,10/11/2017,1
46690095,10/11/2017,0
46690154,10/11/2017,0
46690224,10/11/2017,2
46690296,10/11/2017,1
46690343,10/11/2017,0
46690387,10/11/2017,0
46690557,10/11/2017,0
46690598,10/11/2017,1
46690665,10/11/2017,12
46690742,10/11/2017,0
46690744,10/11/2017,2
46690986,10/11/2017,1
46691052,10/11/2017,0
46691367,10/11/2017,1
46691368,10/11/2017,1
46691381,10/11/2017,0
46691635,10/11/2017,1
46691933,10/11/2017,0
46691950,10/11/2017,0
46691998,10/11/2017,-1
46692069,10/11/2017,1
46692148,10/11/2017,1
46692240,10/11/2017,2
46692254,10/11/2017,-1
46692552,10/11/2017,1
46692678,10/11/2017,-4
46692765,10/11/2017,0
46692863,10/11/2017,2
46693052,10/11/2017,0
46693100,10/11/2017,-1
46693161,10/11/2017,17
46693163,10/11/2017,0
46693244,10/11/2017,0
46693269,10/11/2017,1
46693284,10/11/2017,-1
46693297,10/11/2017,0
46693517,10/11/2017,0
46693563,10/11/2017,1
46693594,10/11/2017,0
46693657,10/11/2017,0
46693706,10/11/2017,1
46693758,10/11/2017,0
46693793,10/11/2017,1
46694123,10/11/2017,0
46694351,10/11/2017,0
46694555,10/11/2017,4
46694560,10/11/2017,1
46694690,10/11/2017,0
46694726,10/11/2017,1
46694786,10/11/2017,1
46694794,10/11/2017,2
46695275,10/11/2017,-2
46695286,10/11/2017,1
46695310,10/11/2017,1
46695449,10/11/2017,0
46695497,10/11/2017,1
46695532,10/11/2017,0
46695638,10/11/2017,3
46695651,10/11/2017,4
46695700,10/11/2017,1
46695816,10/11/2017,0
46695852,10/11/2017,0
46695875,10/11/2017,1
46696005,10/11/2017,3
46696012,10/11/2017,0
46696034,10/11/2017,2
46696063,10/11/2017,0
46696081,10/11/2017,0
46696236,10/11/2017,0
46696310,10/11/2017,1
46696348,10/11/2017,2
46696582,10/11/2017,-4
46697053,10/11/2017,5
46697239,10/11/2017,1
46697501,10/11/2017,0
46697896,10/11/2017,0
46698053,10/11/2017,0
46698085,10/11/2017,1
46698162,10/11/2017,2
46698194,10/11/2017,3
46698258,10/11/2017,0
46698288,10/11/2017,0
46698309,10/11/2017,0
46698658,10/11/2017,4
46698690,10/11/2017,1
46698836,10/11/2017,0
46698848,10/11/2017,0
46699487,10/12/2017,0
46699529,10/12/2017,0
46699614,10/12/2017,1
46699780,10/12/2017,0
46700187,10/12/2017,0
46700360,10/12/2017,1
46700490,10/12/2017,0
46700551,10/12/2017,0
46700576,10/12/2017,2
46700748,10/12/2017,0
46700922,10/12/2017,0
46701200,10/12/2017,0
46701307,10/12/2017,1
46701319,10/12/2017,0
46701444,10/12/2017,2
46701532,10/12/2017,0
46701803,10/12/2017,1
46701960,10/12/2017,2
46702218,10/12/2017,3
46702332,10/12/2017,2
46702336,10/12/2017,-1
46702681,10/12/2017,0
46703166,10/12/2017,1
46703239,10/12/2017,2
46703277,10/12/2017,0
46703601,10/12/2017,0
46704073,10/12/2017,0
46704179,10/12/2017,2
46704247,10/12/2017,2
46704265,10/12/2017,1
46704665,10/12/2017,0
46704744,10/12/2017,0
46704757,10/12/2017,0
46704878,10/12/2017,6
46704903,10/12/2017,0
46704919,10/12/2017,-2
46705161,10/12/2017,1
46705164,10/12/2017,0
46705491,10/12/2017,1
46705511,10/12/2017,2
46705516,10/12/2017,3
46705695,10/12/2017,0
46705769,10/12/2017,0
46705776,10/12/2017,0
46705859,10/12/2017,2
46705987,10/12/2017,-1
46706017,10/12/2017,1
46706146,10/12/2017,0
46706179,10/12/2017,1
46706421,10/12/2017,1
46706553,10/12/2017,1
46707231,10/12/2017,0
46707343,10/12/2017,0
46707424,10/12/2017,2
46707434,10/12/2017,4
46707620,10/12/2017,0
46708343,10/12/2017,0
46708516,10/12/2017,-2
46708804,10/12/2017,1
46708828,10/12/2017,0
46708986,10/12/2017,0
46709306,10/12/2017,0
46709404,10/12/2017,3
46709525,10/12/2017,0
46709598,10/12/2017,0
46709656,10/12/2017,0
46709715,10/12/2017,2
46709750,10/12/2017,0
46709776,10/12/2017,0
46709890,10/12/2017,0
46710157,10/12/2017,-4
46710231,10/12/2017,-9
46710314,10/12/2017,0
46710441,10/12/2017,0
46710544,10/12/2017,1
46710790,10/12/2017,-1
46711251,10/12/2017,4
46711312,10/12/2017,-1
46711438,10/12/2017,1
46711498,10/12/2017,0
46711585,10/12/2017,-1
46711698,10/12/2017,0
46711733,10/12/2017,0
46711824,10/12/2017,2
46712142,10/12/2017,1
46712379,10/12/2017,2
46712423,10/12/2017,1
46712535,10/12/2017,0
46712709,10/12/2017,0
46712865,10/12/2017,1
46712895,10/12/2017,2
46712965,10/12/2017,0
46712982,10/12/2017,2
46712984,10/12/2017,0
46713002,10/12/2017,4
46713114,10/12/2017,0
46713218,10/12/2017,0
46713293,10/12/2017,0
46713333,10/12/2017,4
46713365,10/12/2017,0
46713569,10/12/2017,1
46713617,10/12/2017,0
46713621,10/12/2017,2
46713739,10/12/2017,1
46713837,10/12/2017,0
46714058,10/12/2017,4
46714137,10/12/2017,0
46714306,10/12/2017,1
46714367,10/12/2017,0
46714369,10/12/2017,0
46714370,10/12/2017,2
46714378,10/12/2017,2
46714401,10/12/2017,1
46714730,10/12/2017,2
46714918,10/12/2017,0
46715196,10/12/2017,0
46715288,10/12/2017,1
46715308,10/12/2017,2
46715340,10/12/2017,3
46715342,10/12/2017,0
46715502,10/12/2017,0
46715750,10/12/2017,-1
46715775,10/12/2017,0
46716286,10/12/2017,1
46716454,10/12/2017,0
46716524,10/12/2017,2
46716645,10/12/2017,0
46716668,10/12/2017,1
46716701,10/12/2017,0
46717210,10/12/2017,0
46717219,10/12/2017,0
46717249,10/12/2017,3
46717339,10/12/2017,0
46717363,10/12/2017,2
46717440,10/12/2017,3
46717477,10/12/2017,0
46717564,10/12/2017,0
46717698,10/12/2017,2
46717776,10/12/2017,1
46717835,10/12/2017,0
46717849,10/12/2017,1
46717882,10/12/2017,0
46717998,10/12/2017,3
46718147,10/12/2017,0
46718148,10/12/2017,0
46718287,10/12/2017,0
46718290,10/12/2017,0
46718324,10/12/2017,1
46718480,10/12/2017,0
46718585,10/12/2017,0
46718782,10/12/2017,0
46718852,10/12/2017,0
46718921,10/12/2017,1
46718937,10/12/2017,1
46719001,10/12/2017,4
46719015,10/12/2017,0
46719113,10/12/2017,-3
46719219,10/12/2017,0
46719268,10/12/2017,4
46719288,10/12/2017,3
46719355,10/12/2017,1
46719412,10/12/2017,0
46719458,10/12/2017,0
46719463,10/12/2017,0
46719491,10/12/2017,-3
46719533,10/12/2017,0
46719933,10/12/2017,2
46720085,10/12/2017,2
46720098,10/12/2017,0
46720230,10/12/2017,2
46720244,10/12/2017,0
46720617,10/13/2017,0
46720778,10/13/2017,0
46720879,10/13/2017,0
46721101,10/13/2017,1
46721118,10/13/2017,0
46721272,10/13/2017,-1
46721309,10/13/2017,0
46721370,10/13/2017,0
46721434,10/13/2017,1
46721575,10/13/2017,0
46721617,10/13/2017,1
46721656,10/13/2017,1
46721751,10/13/2017,2
46721907,10/13/2017,0
46721924,10/13/2017,0
46722052,10/13/2017,6
46722073,10/13/2017,0
46722335,10/13/2017,1
46722428,10/13/2017,0
46722698,10/13/2017,0
46723270,10/13/2017,0
46723300,10/13/2017,0
46723322,10/13/2017,0
46723351,10/13/2017,0
46723469,10/13/2017,1
46723480,10/13/2017,1
46723673,10/13/2017,0
46723840,10/13/2017,2
46723854,10/13/2017,2
46723945,10/13/2017,1
46723956,10/13/2017,0
46723982,10/13/2017,-3
46724154,10/13/2017,1
46724333,10/13/2017,-3
46724429,10/13/2017,0
46724471,10/13/2017,0
46724623,10/13/2017,1
46724801,10/13/2017,0
46724808,10/13/2017,2
46725212,10/13/2017,1
46725242,10/13/2017,0
46725254,10/13/2017,3
46725800,10/13/2017,0
46725855,10/13/2017,2
46725880,10/13/2017,1
46725934,10/13/2017,2
46725996,10/13/2017,0
46726033,10/13/2017,1
46726168,10/13/2017,4
46726219,10/13/2017,0
46726262,10/13/2017,0
46726289,10/13/2017,0
46726354,10/13/2017,1
46726426,10/13/2017,0
46726460,10/13/2017,1
46726933,10/13/2017,0
46727033,10/13/2017,0
46727046,10/13/2017,2
46727058,10/13/2017,5
46727238,10/13/2017,-1
46727302,10/13/2017,0
46727312,10/13/2017,-2
46727333,10/13/2017,0
46727386,10/13/2017,1
46727421,10/13/2017,2
46727524,10/13/2017,-2
46727749,10/13/2017,3
46728029,10/13/2017,8
46728047,10/13/2017,3
46728171,10/13/2017,0
46728256,10/13/2017,0
46728341,10/13/2017,0
46728349,10/13/2017,5
46728387,10/13/2017,3
46728475,10/13/2017,4
